title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_glide_XP_ClBr,r_glide_XP_Electro,r_glide_XP_GScore,r_glide_XP_HBond,i_glide_XP_impact_version,r_glide_XP_LipophilicEvdW,r_glide_XP_LowMW,r_glide_XP_Penalties,r_glide_XP_HBPenal,r_glide_XP_ExposPenal,r_glide_XP_RotPenal,r_glide_XP_PhobEn,r_glide_XP_PhobEnHB,r_glide_XP_PhobEnPairHB,r_glide_XP_PiCat,r_glide_XP_PiStack,i_glide_XP_PoseRank,r_glide_XP_Sitemap,r_glide_XP_Zpotr,r_i_glide_gscore,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_energy,r_i_glide_einternal,r_i_glide_emodel
"Z1548038452",20355,Done,37.22,-9.41131,"glide-grid_6eti",,,-9.41131,0,,,,,,,,,,,,,1,,,-9.41131,-48.4488,-1.15272,-49.6015,5.20333,-66.2999
"Z1548038452",20356,Done,39.1,-9.30023,"glide-grid_6eti",,,-9.30023,0,,,,,,,,,,,,,1,,,-9.30023,-48.072,-1.87277,-49.9448,13.8808,-59.0646
"Z119313558",20357,Done,48.32,-8.84201,"glide-grid_6eti",,,-8.84201,0,,,,,,,,,,,,,1,,,-8.84201,-36.5742,-3.81621,-40.3904,3.43321,-58.1863
"Z119313558",20358,Done,45.13,-9.16036,"glide-grid_6eti",,,-9.16036,0,,,,,,,,,,,,,1,,,-9.16036,-39.8894,-1.89063,-41.7801,5.51378,-65.6471
"Z1550262719",20359,Done,83.18,-7.46636,"glide-grid_6eti",,,-7.46636,-0.7,,,,,,,,,,,,,1,,,-7.46636,-38.4787,-1.28368,-39.7624,7.55877,-57.2382
"Z1550262719",20360,Done,105.7,-7.16017,"glide-grid_6eti",,,-7.16017,-0.7,,,,,,,,,,,,,1,,,-7.16017,-42.2808,-2.87093,-45.1518,0.974668,-67.4687
"Z1551505775",20361,Done,84.63,-8.71134,"glide-grid_6eti",,,-8.71134,0,,,,,,,,,,,,,1,,,-8.71134,-42.265,-2.32836,-44.5934,2.83337,-59.7212
"Z1551505775",20362,Done,80.23,-8.11713,"glide-grid_6eti",,,-8.11713,-0.313308,,,,,,,,,,,,,1,,,-8.11713,-41.0002,-2.68658,-43.6867,2.17174,-63.3181
"Z928355446",20363,Done,135.21,-8.43623,"glide-grid_6eti",,,-8.43623,-0.7,,,,,,,,,,,,,1,,,-8.43623,-45.7832,-3.03222,-48.8155,3.51698,-71.5312
"Z1559981481",20364,Done,50.07,-7.71017,"glide-grid_6eti",,,-7.71017,-0.596875,,,,,,,,,,,,,1,,,-7.71017,-39.6203,-2.87771,-42.4981,3.89305,-62.8152
"Z2067162220",20365,Done,51.3,-6.5226,"glide-grid_6eti",,,-6.5226,-0.622715,,,,,,,,,,,,,1,,,-6.5226,-35.5821,-5.09017,-40.6723,1.26204,-55.1027
"Z2067162220",20366,Done,53,-6.8667,"glide-grid_6eti",,,-6.8667,-0.7,,,,,,,,,,,,,1,,,-6.8667,-36.4823,-5.40117,-41.8835,2.51358,-55.0624
"Z111458914",20367,Done,43.21,-8.33167,"glide-grid_6eti",,,-8.33167,0,,,,,,,,,,,,,1,,,-8.33167,-40.7333,-0.685659,-41.419,3.68743,-52.1015
"Z1781097372",20368,Done,93.57,-8.78419,"glide-grid_6eti",,,-8.78419,0,,,,,,,,,,,,,1,,,-8.78419,-39.2668,0.576807,-38.69,3.61925,-53.9297
"Z1781097372",20369,Done,97.86,-8.74665,"glide-grid_6eti",,,-8.74665,0,,,,,,,,,,,,,1,,,-8.74665,-38.8811,-0.0525395,-38.9336,4.10676,-54.1819
"Z2143782877",20370,Done,49.9,-10.5114,"glide-grid_6eti",,,-10.5114,-0.7,,,,,,,,,,,,,1,,,-10.5114,-46.9634,-5.37918,-52.3425,3.30563,-80.6613
"Z2143782877",20371,Done,43.4,-12.2376,"glide-grid_6eti",,,-12.2376,-0.74879,,,,,,,,,,,,,1,,,-12.2376,-36.3712,-6.3853,-42.7565,6.04065,-68.6096
"Z2071382279",20372,Done,46.48,-7.44222,"glide-grid_6eti",,,-7.44222,0,,,,,,,,,,,,,1,,,-7.44222,-46.3967,-0.739211,-47.1359,1.39658,-68.617
"Z1963777059",20373,Done,67.59,-7.27487,"glide-grid_6eti",,,-7.27487,0,,,,,,,,,,,,,1,,,-7.27487,-32.6122,-3.57994,-36.1921,7.79333,-38.7946
"Z1963777059",20374,Done,47.04,-7.15748,"glide-grid_6eti",,,-7.15748,0,,,,,,,,,,,,,1,,,-7.15748,-34.7245,-2.50525,-37.2298,6.04179,-50.0922
"Z1576308027",20375,Done,88.58,-9.68078,"glide-grid_6eti",,,-9.68078,-0.7,,,,,,,,,,,,,1,,,-9.68078,-43.5293,-5.07693,-48.6063,6.94187,-66.8437
"Z1576308027",20376,Done,70.59,-8.50922,"glide-grid_6eti",,,-8.50922,0,,,,,,,,,,,,,1,,,-8.50922,-42.6099,-1.92958,-44.5395,1.86248,-68.5858
"Z278978154",20377,Done,67.5,-7.57571,"glide-grid_6eti",,,-7.57571,0,,,,,,,,,,,,,1,,,-7.57571,-41.1783,-3.2076,-44.3859,2.8623,-66.3815
"Z278978154",20378,Done,85.18,-7.69569,"glide-grid_6eti",,,-7.69569,0,,,,,,,,,,,,,1,,,-7.69569,-37.0707,-2.10281,-39.1735,1.76237,-57.15
"Z1582843147",20379,Done,95.25,-6.62102,"glide-grid_6eti",,,-6.62102,0,,,,,,,,,,,,,1,,,-6.62102,-39.2574,0.0128966,-39.2445,2.90736,-58.7575
"Z1582843147",20380,Done,79.16,-5.88948,"glide-grid_6eti",,,-5.88948,0,,,,,,,,,,,,,1,,,-5.88948,-41.0711,-1.4617,-42.5328,4.24733,-58.9021
"Z401382864",20381,Done,45.59,-6.08035,"glide-grid_6eti",,,-6.08035,0,,,,,,,,,,,,,1,,,-6.08035,-39.1022,0.779112,-38.3231,5.87652,-50.2836
"Z401382864",20382,Done,42.5,-7.73395,"glide-grid_6eti",,,-7.73395,0,,,,,,,,,,,,,1,,,-7.73395,-42.0876,0.385286,-41.7023,5.33127,-65.0019
"Z2087861423",20383,Done,68.33,-8.45126,"glide-grid_6eti",,,-8.45126,-0.16512,,,,,,,,,,,,,1,,,-8.45126,-42.7844,-2.48749,-45.2719,3.90658,-66.1793
"Z2087861423",20384,Done,86.15,-10.6423,"glide-grid_6eti",,,-10.6423,-0.7,,,,,,,,,,,,,1,,,-10.6423,-33.5285,-3.97005,-37.4985,10.4282,-57.0054
"Z2088850736",20385,Done,30.05,-7.671,"glide-grid_6eti",,,-7.671,-0.365556,,,,,,,,,,,,,1,,,-7.671,-34.0236,-2.21196,-36.2356,1.4839,-56.3947
"Z1590185256",20386,Done,78.97,-9.41344,"glide-grid_6eti",,,-9.41344,-0.7,,,,,,,,,,,,,1,,,-9.41344,-33.8414,-5.96317,-39.8045,9.94395,-53.0656
"Z1590185256",20387,Done,73.59,-7.56286,"glide-grid_6eti",,,-7.56286,-0.7,,,,,,,,,,,,,1,,,-7.56286,-29.5287,-6.16636,-35.6951,4.85733,-53.273
"Z2090735152",20388,Done,43.51,-8.04896,"glide-grid_6eti",,,-8.04896,-0.614815,,,,,,,,,,,,,1,,,-8.04896,-31.3366,-2.39969,-33.7363,4.07824,-49.8375
"Z1601636399",20389,Done,38.3,-7.45263,"glide-grid_6eti",,,-7.45263,-0.574193,,,,,,,,,,,,,1,,,-7.45263,-37.6953,-2.31281,-40.0081,2.49869,-60.7032
"Z1601636399",20390,Done,36.23,-7.04998,"glide-grid_6eti",,,-7.04998,0,,,,,,,,,,,,,1,,,-7.04998,-33.1104,-1.96591,-35.0763,3.52046,-50.4197
"Z1449917375",20391,Done,42.93,-9.01927,"glide-grid_6eti",,,-9.01927,0,,,,,,,,,,,,,1,,,-9.01927,-47.1044,-2.96473,-50.0691,2.2324,-77.148
"Z1449917375",20392,Done,41.17,-9.26162,"glide-grid_6eti",,,-9.26162,-0.0177249,,,,,,,,,,,,,1,,,-9.26162,-46.3115,-0.162105,-46.4736,1.8158,-71.6012
"Z1429451026",20393,Done,28.29,-7.60701,"glide-grid_6eti",,,-7.60701,-0.7,,,,,,,,,,,,,1,,,-7.60701,-27.2001,-4.28254,-31.4827,0.745427,-53.1699
"Z1429451026",20394,Done,29.76,-6.70832,"glide-grid_6eti",,,-6.70832,-0.663045,,,,,,,,,,,,,1,,,-6.70832,-35.7654,-1.68677,-37.4522,3.18569,-50.0582
"Z1200964487",20395,Done,57.22,-7.73276,"glide-grid_6eti",,,-7.73276,0,,,,,,,,,,,,,1,,,-7.73276,-37.6366,-0.936726,-38.5733,3.27468,-54.834
"Z1200964487",20396,Done,54.31,-9.13288,"glide-grid_6eti",,,-9.13288,-0.65559,,,,,,,,,,,,,1,,,-9.13288,-43.8177,-2.08331,-45.901,5.26286,-64.3169
"Z1646205022",20397,Done,32.04,-5.63353,"glide-grid_6eti",,,-5.63353,0,,,,,,,,,,,,,1,,,-5.63353,-33.6936,-0.815002,-34.5086,3.87264,-45.7393
"Z1646205022",20398,Done,33.23,-5.40729,"glide-grid_6eti",,,-5.40729,0,,,,,,,,,,,,,1,,,-5.40729,-31.746,-0.329741,-32.0757,2.4475,-41.5492
"Z1655159922",20399,Done,114.12,-9.31709,"glide-grid_6eti",,,-9.31709,-0.7,,,,,,,,,,,,,1,,,-9.31709,-37.5331,-8.23806,-45.7712,6.25761,-66.0329
"Z1655159922",20400,Done,122.54,-9.53254,"glide-grid_6eti",,,-9.53254,-0.484962,,,,,,,,,,,,,1,,,-9.53254,-37.9938,-7.2464,-45.2402,7.76828,-63.5913
"Z2158069208",20401,Done,52.44,-3.13826,"glide-grid_6eti",,,-3.13826,-0.555595,,,,,,,,,,,,,1,,,-3.13826,-33.512,-0.0667555,-33.5788,1.56116,-48.0801
"Z1665895579",20402,Done,78.71,-4.69736,"glide-grid_6eti",,,-4.69736,0,,,,,,,,,,,,,1,,,-4.69736,-43.2075,-1.97563,-45.1832,8.76456,-62.0567
"Z1677814657",20403,Done,56.32,-6.98564,"glide-grid_6eti",,,-6.98564,-1.44,,,,,,,,,,,,,1,,,-6.98564,-31.5396,-4.79065,-36.3303,2.99524,-49.3667
"Z1677814657",20404,Done,59.06,-7.65458,"glide-grid_6eti",,,-7.65458,-0.96,,,,,,,,,,,,,1,,,-7.65458,-31.9726,-4.71419,-36.6868,2.58627,-49.564
"Z2299293763",20405,Done,103.01,-8.44353,"glide-grid_6eti",,,-8.44353,-0.494121,,,,,,,,,,,,,1,,,-8.44353,-45.0578,-3.05401,-48.1118,5.08612,-70.6212
"Z2335395425",20406,Done,57.23,-9.34943,"glide-grid_6eti",,,-9.34943,0,,,,,,,,,,,,,1,,,-9.34943,-42.487,1.03688,-41.4502,1.61924,-62.8176
"Z2335395425",20407,Done,57.35,-9.97251,"glide-grid_6eti",,,-9.97251,0,,,,,,,,,,,,,1,,,-9.97251,-36.1863,-4.36708,-40.5534,7.07658,-61.6017
"Z2335395425",20408,Done,66.48,-9.35532,"glide-grid_6eti",,,-9.35532,0,,,,,,,,,,,,,1,,,-9.35532,-41.6893,-0.612003,-42.3013,3.23589,-65.1773
"Z2335395425",20409,Done,64.74,-10.0297,"glide-grid_6eti",,,-10.0297,-0.465844,,,,,,,,,,,,,1,,,-10.0297,-41.3525,-1.63922,-42.9918,1.28454,-67.7857
"Z2355524499",20410,Done,51.53,-8.41705,"glide-grid_6eti",,,-8.41705,-0.486761,,,,,,,,,,,,,1,,,-8.41705,-39.2424,-0.857065,-40.0995,2.3674,-53.0698
"Z2355524499",20411,Done,50.62,-7.691,"glide-grid_6eti",,,-7.691,0,,,,,,,,,,,,,1,,,-7.691,-45.3577,-0.950351,-46.3081,5.46913,-71.0559
"Z2355524499",20412,Done,52.56,-7.90029,"glide-grid_6eti",,,-7.90029,0,,,,,,,,,,,,,1,,,-7.90029,-41.0498,-0.354817,-41.4046,4.04359,-61.7247
"Z2355524499",20413,Done,52.3,-7.25923,"glide-grid_6eti",,,-7.25923,0,,,,,,,,,,,,,1,,,-7.25923,-45.2568,-0.225859,-45.4827,7.23755,-54.3119
"Z2378758162",20414,Done,87.73,-8.3657,"glide-grid_6eti",,,-8.3657,0,,,,,,,,,,,,,1,,,-8.3657,-36.1895,-1.25565,-37.4451,2.01562,-37.1181
"Z2378758162",20415,Done,83.2,-8.47628,"glide-grid_6eti",,,-8.47628,0,,,,,,,,,,,,,1,,,-8.47628,-32.5847,-3.26165,-35.8464,4.36872,-52.6927
"Z2378758162",20416,Done,88.01,-9.22112,"glide-grid_6eti",,,-9.22112,0,,,,,,,,,,,,,1,,,-9.22112,-37.7177,-2.14522,-39.8629,2.84881,-57.0997
"Z2378758162",20417,Done,81.82,-7.35984,"glide-grid_6eti",,,-7.35984,0,,,,,,,,,,,,,1,,,-7.35984,-33.7483,-1.35644,-35.1047,7.07368,-49.67
"Z2398542822",20418,Done,42.71,-7.20177,"glide-grid_6eti",,,-7.20177,0,,,,,,,,,,,,,1,,,-7.20177,-38.9354,-1.52729,-40.4627,1.64897,-53.8924
"Z2406136619",20419,Done,65.68,-7.22256,"glide-grid_6eti",,,-7.22256,-0.605861,,,,,,,,,,,,,1,,,-7.22256,-28.3107,-3.27751,-31.5882,4.71137,-45.7322
"Z2406136619",20420,Done,61.78,-1.87209,"glide-grid_6eti",,,-1.87209,-0.232296,,,,,,,,,,,,,1,,,-1.87209,-31.7189,-3.16195,-34.8809,2.65364,-48.0802
"Z2569694353",20421,Done,35.68,-6.72801,"glide-grid_6eti",,,-6.72801,-0.299512,,,,,,,,,,,,,1,,,-6.72801,-27.5815,-0.764774,-28.3463,5.67238,-32.0138
"Z2569694353",20422,Done,62,-5.7632,"glide-grid_6eti",,,-5.7632,-0.0937656,,,,,,,,,,,,,1,,,-5.7632,-21.3632,-2.00319,-23.3664,1.99746,-27.2263
"Z2569694353",20423,Done,36.8,-6.4986,"glide-grid_6eti",,,-6.4986,0,,,,,,,,,,,,,1,,,-6.4986,-25.1568,-0.87421,-26.031,4.25668,-33.071
"Z2569694353",20424,Done,46.74,-7.32402,"glide-grid_6eti",,,-7.32402,0,,,,,,,,,,,,,1,,,-7.32402,-22.9273,-1.98502,-24.9124,0.148081,-37.5042
"Z2628840951",20425,Done,47.12,-8.47044,"glide-grid_6eti",,,-8.47044,-0.7,,,,,,,,,,,,,1,,,-8.47044,-49.0083,-0.118702,-49.127,13.7861,-71.5352
"Z2628840951",20426,Done,50.79,-9.10583,"glide-grid_6eti",,,-9.10583,0,,,,,,,,,,,,,1,,,-9.10583,-47.6732,-1.70756,-49.3807,1.78575,-68.4902
"Z2646376839",20427,Done,39.37,-7.37082,"glide-grid_6eti",,,-7.37082,0,,,,,,,,,,,,,1,,,-7.37082,-30.9426,-2.65409,-33.5967,2.83887,-44.8145
"Z2646376839",20428,Done,46.8,-8.55826,"glide-grid_6eti",,,-8.55826,0,,,,,,,,,,,,,1,,,-8.55826,-35.0793,-2.34715,-37.4264,5.60151,-46.3503
"Z2646376839",20429,Done,44.99,-8.41946,"glide-grid_6eti",,,-8.41946,0,,,,,,,,,,,,,1,,,-8.41946,-37.2046,-1.00799,-38.2126,5.15781,-49.4138
"Z2646376839",20430,Done,39.85,-8.30852,"glide-grid_6eti",,,-8.30852,0,,,,,,,,,,,,,1,,,-8.30852,-34.8582,0.413283,-34.4449,6.52107,-42.6657
"Z2646376839",20431,Done,41.54,-8.29984,"glide-grid_6eti",,,-8.29984,0,,,,,,,,,,,,,1,,,-8.29984,-35.1857,-1.52673,-36.7124,5.88416,-44.8692
"Z2646376839",20432,Done,48.98,-8.67004,"glide-grid_6eti",,,-8.67004,0,,,,,,,,,,,,,1,,,-8.67004,-35.5742,0.455485,-35.1187,2.57134,-52.3358
"Z2646376839",20433,Done,47.06,-8.91821,"glide-grid_6eti",,,-8.91821,0,,,,,,,,,,,,,1,,,-8.91821,-38.8258,-1.0119,-39.8377,5.80608,-53.006
"Z2646376839",20434,Done,42.53,-8.37973,"glide-grid_6eti",,,-8.37973,0,,,,,,,,,,,,,1,,,-8.37973,-31.0411,-1.12254,-32.1636,6.80752,-39.133
"Z2646376839",20435,Done,42.02,-8.29603,"glide-grid_6eti",,,-8.29603,0,,,,,,,,,,,,,1,,,-8.29603,-34.0791,-0.814874,-34.8939,3.25152,-43.3462
"Z2646376839",20436,Done,46.14,-8.84209,"glide-grid_6eti",,,-8.84209,0,,,,,,,,,,,,,1,,,-8.84209,-36.743,-0.651691,-37.3947,7.07541,-48.4029
"Z2646376839",20437,Done,51.81,-8.78619,"glide-grid_6eti",,,-8.78619,-0.7,,,,,,,,,,,,,1,,,-8.78619,-37.1553,-1.60452,-38.7599,11.593,-45.995
"Z2646376839",20438,Done,37.26,-8.50087,"glide-grid_6eti",,,-8.50087,0,,,,,,,,,,,,,1,,,-8.50087,-33.5409,0.10166,-33.4393,5.5251,-37.6635
"Z2646376839",20439,Done,43.4,-7.9982,"glide-grid_6eti",,,-7.9982,-0.7,,,,,,,,,,,,,1,,,-7.9982,-31.4332,-1.31661,-32.7499,9.32681,-42.3494
"Z2646376839",20440,Done,47.01,-8.77212,"glide-grid_6eti",,,-8.77212,0,,,,,,,,,,,,,1,,,-8.77212,-38.0634,-0.757863,-38.8213,2.7442,-50.8909
"Z2646376839",20441,Done,45.68,-8.88209,"glide-grid_6eti",,,-8.88209,0,,,,,,,,,,,,,1,,,-8.88209,-37.1333,-1.02143,-38.1547,2.24544,-49.8749
"Z2646376839",20442,Done,37.62,-8.56336,"glide-grid_6eti",,,-8.56336,0,,,,,,,,,,,,,1,,,-8.56336,-30.6983,-1.23242,-31.9307,4.8785,-39.4467
"Z2735897682",20443,Done,22.68,-7.81853,"glide-grid_6eti",,,-7.81853,0,,,,,,,,,,,,,1,,,-7.81853,-36.6772,-2.45005,-39.1272,2.41442,-52.5308
"Z2863938303",20444,Done,111.82,-7.88462,"glide-grid_6eti",,,-7.88462,0,,,,,,,,,,,,,1,,,-7.88462,-38.6192,-4.87603,-43.4952,2.06106,-60.7278
"Z2869163589",20445,Done,93.82,-7.90755,"glide-grid_6eti",,,-7.90755,-0.523456,,,,,,,,,,,,,1,,,-7.90755,-39.8977,-4.95228,-44.85,3.80409,-68.3215
"Z2869163589",20446,Done,89.92,-7.80111,"glide-grid_6eti",,,-7.80111,-0.7,,,,,,,,,,,,,1,,,-7.80111,-39.2234,-4.21414,-43.4375,1.73479,-67.3196
"Z2936907496",20447,Done,57.85,-8.0859,"glide-grid_6eti",,,-8.0859,-0.7,,,,,,,,,,,,,1,,,-8.0859,-37.7369,-5.49439,-43.2313,4.57272,-59.9928
"Z2936907496",20448,Done,53.74,-8.67971,"glide-grid_6eti",,,-8.67971,-0.505158,,,,,,,,,,,,,1,,,-8.67971,-37.4297,-7.55012,-44.9798,11.1058,-60.2053
"Z2936907496",20449,Done,52.18,-8.69793,"glide-grid_6eti",,,-8.69793,-0.072199,,,,,,,,,,,,,1,,,-8.69793,-38.6502,-6.06694,-44.7171,4.93727,-62.7711
"Z2936907496",20450,Done,45.86,-7.22315,"glide-grid_6eti",,,-7.22315,-0.467979,,,,,,,,,,,,,1,,,-7.22315,-35.4299,-1.88762,-37.3175,3.2659,-54.4559
"Z2936907496",20451,Done,57.9,-7.69486,"glide-grid_6eti",,,-7.69486,-0.7,,,,,,,,,,,,,1,,,-7.69486,-39.4863,-3.05376,-42.54,5.0359,-59.7353
"Z2936907496",20452,Done,52.39,-8.39109,"glide-grid_6eti",,,-8.39109,-0.30064,,,,,,,,,,,,,1,,,-8.39109,-36.9753,-3.00386,-39.9792,2.83412,-57.3021
"Z2936907496",20453,Done,51.58,-7.56366,"glide-grid_6eti",,,-7.56366,-0.7,,,,,,,,,,,,,1,,,-7.56366,-35.3234,-3.88363,-39.207,2.11399,-53.2059
"Z2936907496",20454,Done,49.28,-7.04985,"glide-grid_6eti",,,-7.04985,0,,,,,,,,,,,,,1,,,-7.04985,-37.6725,-1.48265,-39.1551,2.47843,-58.432
"Z2936907496",20455,Done,46.41,-7.1415,"glide-grid_6eti",,,-7.1415,-0.670626,,,,,,,,,,,,,1,,,-7.1415,-38.3744,-2.00344,-40.3778,1.87657,-60.0941
"Z2936907496",20456,Done,47.29,-8.11857,"glide-grid_6eti",,,-8.11857,-0.190562,,,,,,,,,,,,,1,,,-8.11857,-38.1034,-2.85217,-40.9556,0.399729,-59.0235
"Z2936907496",20457,Done,49.28,-7.20115,"glide-grid_6eti",,,-7.20115,0,,,,,,,,,,,,,1,,,-7.20115,-40.4233,-1.60533,-42.0286,3.47142,-60.9768
"Z2936907496",20458,Done,47.86,-8.47598,"glide-grid_6eti",,,-8.47598,-0.0870446,,,,,,,,,,,,,1,,,-8.47598,-34.613,-5.6267,-40.2397,1.94036,-58.9638
"Z2936907496",20459,Done,63.67,-7.59969,"glide-grid_6eti",,,-7.59969,-0.280489,,,,,,,,,,,,,1,,,-7.59969,-39.5572,-3.41509,-42.9723,3.68771,-61.1394
"Z2936907496",20460,Done,51.76,-8.75952,"glide-grid_6eti",,,-8.75952,-0.7,,,,,,,,,,,,,1,,,-8.75952,-35.9201,-5.50518,-41.4253,1.80947,-62.735
"Z2936907496",20461,Done,51.9,-8.74871,"glide-grid_6eti",,,-8.74871,-0.420647,,,,,,,,,,,,,1,,,-8.74871,-38.1865,-5.78929,-43.9758,5.09345,-60.3501
"Z2936907496",20462,Done,62.33,-7.90463,"glide-grid_6eti",,,-7.90463,-0.7,,,,,,,,,,,,,1,,,-7.90463,-37.4014,-3.24602,-40.6475,2.58156,-60.6631
"Z2938333430",20463,Done,17.77,-6.72577,"glide-grid_6eti",,,-6.72577,0,,,,,,,,,,,,,1,,,-6.72577,-37.0122,0.0756652,-36.9366,0.860515,-50.7501
"Z2938333430",20464,Done,20.18,-6.27418,"glide-grid_6eti",,,-6.27418,-0.13175,,,,,,,,,,,,,1,,,-6.27418,-33.2382,-0.412212,-33.6504,1.28302,-49.2594
"Z2947348082",20465,Done,20.58,-6.77267,"glide-grid_6eti",,,-6.77267,-0.585766,,,,,,,,,,,,,1,,,-6.77267,-28.297,-3.5241,-31.8211,1.88425,-40.0491
"Z2952037485",20466,Done,69.58,-5.21187,"glide-grid_6eti",,,-5.21187,0,,,,,,,,,,,,,1,,,-5.21187,-41.7562,-2.27358,-44.0298,8.94199,-62.0054
"Z2953034175",20467,Done,41.5,-6.90875,"glide-grid_6eti",,,-6.90875,0,,,,,,,,,,,,,1,,,-6.90875,-39.2601,-6.28992,-45.55,7.58927,-57.1074
"Z2953034175",20468,Done,71.54,-8.35946,"glide-grid_6eti",,,-8.35946,-0.7,,,,,,,,,,,,,1,,,-8.35946,-30.6097,-2.33463,-32.9443,2.67973,-52.5961
"Z2954417634",20469,Done,76.79,-9.54038,"glide-grid_6eti",,,-9.54038,-0.667958,,,,,,,,,,,,,1,,,-9.54038,-39.9734,-1.25877,-41.2322,4.07816,-62.9538
"Z2954417634",20470,Done,70.93,-9.41686,"glide-grid_6eti",,,-9.41686,-0.7,,,,,,,,,,,,,1,,,-9.41686,-36.6065,-8.59963,-45.2062,2.24047,-70.8581
"Z2955231934",20471,Done,102.6,-9.5465,"glide-grid_6eti",,,-9.5465,0,,,,,,,,,,,,,1,,,-9.5465,-47.4345,-0.204907,-47.6395,7.62242,-70.4147
"Z2964534635",20472,Done,67.93,-6.64705,"glide-grid_6eti",,,-6.64705,0,,,,,,,,,,,,,1,,,-6.64705,-35.2571,-1.52688,-36.784,6.09595,-46.3434
"Z2984405168",20473,Done,45.92,-6.60711,"glide-grid_6eti",,,-6.60711,0,,,,,,,,,,,,,1,,,-6.60711,-38.3543,-2.50389,-40.8581,4.1164,-56.776
"Z3019765386",20474,Done,95.01,-7.17647,"glide-grid_6eti",,,-7.17647,-0.272823,,,,,,,,,,,,,1,,,-7.17647,-35.5692,-5.72544,-41.2946,2.40769,-63.1555
"Z3019765386",20475,Done,95.35,-7.64097,"glide-grid_6eti",,,-7.64097,-1.14931,,,,,,,,,,,,,1,,,-7.64097,-34.0304,-6.73422,-40.7646,2.49151,-62.4419
"Z3054334233",20476,Done,64.88,-7.97811,"glide-grid_6eti",,,-7.97811,0,,,,,,,,,,,,,1,,,-7.97811,-43.9078,-1.01652,-44.9243,3.94552,-64.0407
"Z3054334233",20477,Done,71.53,-7.92986,"glide-grid_6eti",,,-7.92986,0,,,,,,,,,,,,,1,,,-7.92986,-42.0652,-1.15778,-43.223,4.68762,-65.0655
"Z3054334233",20478,Done,62.62,-7.52213,"glide-grid_6eti",,,-7.52213,0,,,,,,,,,,,,,1,,,-7.52213,-42.438,-3.36776,-45.8057,9.15074,-63.4055
"Z3054334233",20479,Done,66.16,-8.34898,"glide-grid_6eti",,,-8.34898,0,,,,,,,,,,,,,1,,,-8.34898,-43.5263,-1.62488,-45.1512,3.88349,-60.454
"Z3271810772",20480,Done,36.33,-10.2181,"glide-grid_6eti",,,-10.2181,-0.7,,,,,,,,,,,,,1,,,-10.2181,-37.5006,-3.02558,-40.5262,1.18022,-62.3676
"Z3409607747",20481,Done,79.26,-7.745,"glide-grid_6eti",,,-7.745,-0.7,,,,,,,,,,,,,1,,,-7.745,-40.0873,-5.59797,-45.6852,7.1857,-64.7988
"Z3416857564",20482,Done,54.33,-7.72168,"glide-grid_6eti",,,-7.72168,-0.7,,,,,,,,,,,,,1,,,-7.72168,-46.5238,-2.22672,-48.7505,3.82649,-76.2369
"Z3416857564",20483,Done,52.27,-7.63932,"glide-grid_6eti",,,-7.63932,-0.7,,,,,,,,,,,,,1,,,-7.63932,-46.8995,-2.29139,-49.1909,4.35365,-75.7854
"Z3416857564",20484,Done,48.35,-4.28095,"glide-grid_6eti",,,-4.28095,-0.653708,,,,,,,,,,,,,1,,,-4.28095,-38.6129,-4.48461,-43.0975,7.2341,-60.5299
"Z3416857564",20485,Done,50.58,-7.79569,"glide-grid_6eti",,,-7.79569,0,,,,,,,,,,,,,1,,,-7.79569,-47.0437,-1.82851,-48.8722,3.9965,-71.9532
"Z3416857564",20486,Done,60.32,-8.02957,"glide-grid_6eti",,,-8.02957,-0.7,,,,,,,,,,,,,1,,,-8.02957,-46.9033,-4.00561,-50.9089,4.47187,-73.7469
"Z3416857564",20487,Done,46.32,-7.58814,"glide-grid_6eti",,,-7.58814,-0.575928,,,,,,,,,,,,,1,,,-7.58814,-48.4465,-4.53116,-52.9777,6.72929,-60.8053
"Z3416857564",20488,Done,54.56,-6.72341,"glide-grid_6eti",,,-6.72341,0,,,,,,,,,,,,,1,,,-6.72341,-47.9494,0.407463,-47.5419,3.76644,-74.1148
"Z3416857564",20489,Done,59.2,-7.46947,"glide-grid_6eti",,,-7.46947,0,,,,,,,,,,,,,1,,,-7.46947,-45.3289,-3.72932,-49.0582,4.01452,-69.1253
"Z3685944170",20490,Done,146.8,-7.08863,"glide-grid_6eti",,,-7.08863,-0.7,,,,,,,,,,,,,1,,,-7.08863,-41.4496,-5.95267,-47.4023,6.63702,-74.0898
"Z3685944170",20491,Done,120.73,-7.09326,"glide-grid_6eti",,,-7.09326,0,,,,,,,,,,,,,1,,,-7.09326,-42.3616,-3.32208,-45.6837,2.51905,-70.559
"Z3685944170",20492,Done,126.89,-6.89257,"glide-grid_6eti",,,-6.89257,0,,,,,,,,,,,,,1,,,-6.89257,-40.2359,-4.5998,-44.8357,4.41814,-73.9287
"Z3685944170",20493,Done,123.1,-7.05073,"glide-grid_6eti",,,-7.05073,-0.0696039,,,,,,,,,,,,,1,,,-7.05073,-41.6457,-5.80524,-47.4509,1.08013,-76.7041
