ids,SMILES
Z1831305582,Cc1cc(C)nc(-n2nccc2NC(=O)N2C[C@@H](C)CC2(C)C)n1
Z1839838218,O=C(N[C@@H]1CCCN(c2cccnn2)C1)[C@@H]1CCO[C@@H]1c1cccnc1
Z1839838218,O=C(N[C@H]1CCCN(c2cccnn2)C1)[C@@H]1CCO[C@@H]1c1cccnc1
Z1839838218,O=C(N[C@@H]1CCCN(c2cccnn2)C1)[C@H]1CCO[C@@H]1c1cccnc1
Z1839838218,O=C(N[C@H]1CCCN(c2cccnn2)C1)[C@H]1CCO[C@@H]1c1cccnc1
Z1839838218,O=C(N[C@@H]1CCCN(c2cccnn2)C1)[C@@H]1CCO[C@H]1c1cccnc1
Z1839838218,O=C(N[C@H]1CCCN(c2cccnn2)C1)[C@@H]1CCO[C@H]1c1cccnc1
Z1839838218,O=C(N[C@@H]1CCCN(c2cccnn2)C1)[C@H]1CCO[C@H]1c1cccnc1
Z1839838218,O=C(N[C@H]1CCCN(c2cccnn2)C1)[C@H]1CCO[C@H]1c1cccnc1
Z1739011880,Cc1cc(S(=O)(=O)N(CC(=O)[O-])Cc2cccnc2)c(C)o1
Z1452022196,COCCC1(CNC(=O)Nc2cccc(-n3ccnn3)c2)CC1
Z1753995353,CCc1nnc([C@@H]2C[C@H](O)CN2C(=O)[C@@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@H]2C[C@H](O)CN2C(=O)[C@@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@@H]2C[C@@H](O)CN2C(=O)[C@@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@H]2C[C@@H](O)CN2C(=O)[C@@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@@H]2C[C@H](O)CN2C(=O)[C@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@H]2C[C@H](O)CN2C(=O)[C@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@@H]2C[C@@H](O)CN2C(=O)[C@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@H]2C[C@@H](O)CN2C(=O)[C@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@@H]2C[C@H](O)CN2C(=O)[C@@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@H]2C[C@H](O)CN2C(=O)[C@@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@@H]2C[C@@H](O)CN2C(=O)[C@@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@H]2C[C@@H](O)CN2C(=O)[C@@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@@H]2C[C@H](O)CN2C(=O)[C@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@H]2C[C@H](O)CN2C(=O)[C@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@@H]2C[C@@H](O)CN2C(=O)[C@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
Z1753995353,CCc1nnc([C@H]2C[C@@H](O)CN2C(=O)[C@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
Z1870484805,CCNS(=O)(=O)c1ccc(CNC(=O)C2(C(=O)[O-])CC2)cc1
Z1882414749,CCCn1nccc1NC(=O)N[C@@H]1CCCN(c2cc(C)nn2C)C1
Z1882414749,CCCn1nccc1NC(=O)N[C@H]1CCCN(c2cc(C)nn2C)C1
Z3210774241,NC(=O)CSc1nc(-c2ccccc2)nc2c1CCCC2
Z3184942646,CC1=C(C(=O)N(C)Cc2nc3ccccc3[nH]2)CCO1
Z2910752532,O=C([O-])C[C@@H]1CCCCN1C(=O)c1cccc2ccsc12
Z2910752532,O=C([O-])C[C@H]1CCCCN1C(=O)c1cccc2ccsc12
Z2294616473,Cc1cc(NC(=O)NC2CC(C)(F)C2)ccc1-c1ccncc1
Z2309494114,C[C@@H]1CN(C(=O)NC[C@@H]2CCOC3(CCC3)C2)C[C@H](C)[NH+]1CCO
Z2309494114,C[C@H]1CN(C(=O)NC[C@@H]2CCOC3(CCC3)C2)C[C@H](C)[NH+]1CCO
Z2309494114,C[C@@H]1CN(C(=O)NC[C@H]2CCOC3(CCC3)C2)C[C@H](C)[NH+]1CCO
Z2309494114,C[C@H]1CN(C(=O)NC[C@H]2CCOC3(CCC3)C2)C[C@H](C)[NH+]1CCO
Z2309494114,C[C@@H]1CN(C(=O)NC[C@@H]2CCOC3(CCC3)C2)C[C@@H](C)[NH+]1CCO
Z2309494114,C[C@@H]1CN(C(=O)NC[C@@H]2CCOC3(CCC3)C2)C[C@H](C)[NH+]1CCO
Z2309494114,C[C@@H]1CN(C(=O)NC[C@H]2CCOC3(CCC3)C2)C[C@@H](C)[NH+]1CCO
Z2309494114,C[C@@H]1CN(C(=O)NC[C@H]2CCOC3(CCC3)C2)C[C@H](C)[NH+]1CCO
Z2358737400,O=c1[nH]c2ccc(S(=O)(=O)N3CCOC4(CCCC4)C3)cc2o1
Z2476641913,CCOc1ccc(-c2noc([C@]34C[NH2+]C[C@@H]3COC4)n2)cc1
Z2476641913,CCOc1ccc(-c2noc([C@@]34C[NH2+]C[C@@H]3COC4)n2)cc1
Z2476641913,CCOc1ccc(-c2noc([C@]34C[NH2+]C[C@H]3COC4)n2)cc1
Z2476641913,CCOc1ccc(-c2noc([C@@]34C[NH2+]C[C@H]3COC4)n2)cc1
Z2478305358,C[C@@H]1CCCN(C(=O)c2cccc(-n3cc[nH]c3=O)c2)CC1
Z2478305358,C[C@H]1CCCN(C(=O)c2cccc(-n3cc[nH]c3=O)c2)CC1
Z2482925437,O=C([O-])c1csc(C[NH+]2CCC[C@@H]2Cc2ccc(F)cc2)n1
Z2482925437,O=C([O-])c1csc(C[NH+]2CCC[C@H]2Cc2ccc(F)cc2)n1
Z2613444084,N#Cc1cncc(N2CCC[C@H](c3ccncc3)C2)n1
Z2613444084,N#Cc1cncc(N2CCC[C@@H](c3ccncc3)C2)n1
Z2619587672,CNc1ncnc2cc(C(=O)N3CC[NH+](CC(=O)N4CCCCC4)CC3)ccc12
Z2622791107,O=C(c1cccc(-c2noc(O)n2)c1)N1CCC(c2nnc3n2CCC3)CC1
Z2648233426,O=C(c1cc(=O)[nH]c(C2CC2)n1)N1CCC(N2CCOC2=O)CC1
Z2792830253,Cc1cc(C(F)(F)F)nc(C(=O)NCC2(C(=O)[O-])CC2)n1
Z2832187196,C[C@@H]1CCCN(C(=O)Cc2csc(NCC(F)F)n2)[C@@H]1C
Z2832187196,C[C@@H]1[C@@H](C)CCCN1C(=O)Cc1csc(NCC(F)F)n1
Z2832187196,C[C@@H]1CCCN(C(=O)Cc2csc(NCC(F)F)n2)[C@H]1C
Z2832187196,C[C@H]1CCCN(C(=O)Cc2csc(NCC(F)F)n2)[C@H]1C
Z2898204788,O=C([O-])[C@@H]1CCCCN1C(=O)c1sc2ncccc2c1Cl
Z2898204788,O=C([O-])[C@H]1CCCCN1C(=O)c1sc2ncccc2c1Cl
Z2952366671,CCOc1ccccc1CCNC(=O)[C@@H]1CCc2nc(C)nn2C1
Z2952366671,CCOc1ccccc1CCNC(=O)[C@H]1CCc2nc(C)nn2C1
Z2960159267,Cc1cccc2oc(C(=O)NCC3(CF)CCOCC3)cc12
Z2965871335,CN(Cc1cc(-c2ccccc2)[nH]n1)C(=O)C1(O)CCCC1
Z2967715386,CCc1ccc([C@H](NC(=O)N2CC3(C2)NC(=O)NC3=O)C(C)C)cc1
Z2967715386,CCc1ccc([C@@H](NC(=O)N2CC3(C2)NC(=O)NC3=O)C(C)C)cc1
Z2970969638,NC(=O)N1CCN(c2ncnc3scnc23)CC1
Z2982735168,O=S(=O)(NCc1cn(-c2ccc(O)cc2)nn1)C1CC1
Z2992209386,FC(F)[C@@H]1Oc2ccccc2C[C@@H]1c1nc(-c2nnc[nH]2)no1
Z2992209386,FC(F)[C@H]1Oc2ccccc2C[C@@H]1c1nc(-c2nnc[nH]2)no1
Z2992209386,FC(F)[C@@H]1Oc2ccccc2C[C@H]1c1nc(-c2nnc[nH]2)no1
Z2992209386,FC(F)[C@H]1Oc2ccccc2C[C@H]1c1nc(-c2nnc[nH]2)no1
Z2992362295,Cn1ccc(-c2noc([C@@H]3CC[NH+]3C3CCCC3)n2)n1
Z2992362295,Cn1ccc(-c2noc([C@H]3CC[NH+]3C3CCCC3)n2)n1
Z3068704734,C[C@H](O)C(=O)N1CC[NH+]([C@](C)(CO)c2ccc(Br)cc2)CC1
Z3068704734,C[C@@H](O)C(=O)N1CC[NH+]([C@](C)(CO)c2ccc(Br)cc2)CC1
Z3068704734,C[C@H](O)C(=O)N1CC[NH+]([C@@](C)(CO)c2ccc(Br)cc2)CC1
Z3068704734,C[C@@H](O)C(=O)N1CC[NH+]([C@@](C)(CO)c2ccc(Br)cc2)CC1
Z3071559084,COCCS(=O)(=O)NCc1nc2c(F)c(F)ccc2[nH]1
Z3216017317,O=C(Nc1cc(-c2cccs2)on1)N1CCC(O)CC1
Z3290601779,CCC(C)(C)CNC(=O)N1CCS(=O)(=NS(C)(=O)=O)CC1
Z3404040664,Cc1cc(C)c(CNC(=O)c2n[nH]c3c2C[C@H](C)O[C@@H]3C)c(=O)[nH]1
Z3404040664,Cc1cc(C)c(CNC(=O)c2n[nH]c3c2C[C@@H](C)O[C@@H]3C)c(=O)[nH]1
Z3404040664,Cc1cc(C)c(CNC(=O)c2n[nH]c3c2C[C@H](C)O[C@H]3C)c(=O)[nH]1
Z3404040664,Cc1cc(C)c(CNC(=O)c2n[nH]c3c2C[C@@H](C)O[C@H]3C)c(=O)[nH]1
Z3409692604,O=C(Nc1cc(C(F)(F)F)ncn1)N1CC[NH+](C2CCC2)CC1
Z3580417159,O=C(N[C@@H]1[C@@H]2Cc3ccccc3[C@@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@H]1[C@@H]2Cc3ccccc3[C@@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@@H]1[C@H]2Cc3ccccc3[C@@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@H]1[C@H]2Cc3ccccc3[C@@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@@H]1[C@@H]2Cc3ccccc3[C@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@H]1[C@@H]2Cc3ccccc3[C@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@@H]1[C@H]2Cc3ccccc3[C@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@H]1[C@H]2Cc3ccccc3[C@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@@H]1[C@@H]2Cc3ccccc3[C@@H]21)[C@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@H]1[C@@H]2Cc3ccccc3[C@@H]21)[C@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@@H]1[C@H]2Cc3ccccc3[C@@H]21)[C@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@H]1[C@H]2Cc3ccccc3[C@@H]21)[C@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@@H]1[C@@H]2Cc3ccccc3[C@H]21)[C@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@H]1[C@@H]2Cc3ccccc3[C@H]21)[C@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@@H]1[C@H]2Cc3ccccc3[C@H]21)[C@H]1CC(C2CC2)=[NH+]O1
Z3580417159,O=C(N[C@H]1[C@H]2Cc3ccccc3[C@H]21)[C@H]1CC(C2CC2)=[NH+]O1
Z3655280720,O=C(N[C@@H]1CS[C@H](C(=O)[O-])C1)C1CCN(C(=O)N2CCCC2)CC1
Z3655280720,O=C(N[C@H]1CS[C@H](C(=O)[O-])C1)C1CCN(C(=O)N2CCCC2)CC1
Z3655280720,O=C(N[C@@H]1CS[C@@H](C(=O)[O-])C1)C1CCN(C(=O)N2CCCC2)CC1
Z3655280720,O=C(N[C@H]1CS[C@@H](C(=O)[O-])C1)C1CCN(C(=O)N2CCCC2)CC1
Z1614726663,O=C([O-])C1(C(=O)N2CCO[C@H](c3cccc(OC(F)F)c3)C2)CC1
Z1614726663,O=C([O-])C1(C(=O)N2CCO[C@@H](c3cccc(OC(F)F)c3)C2)CC1
Z1618229094,CCC1(CO)CCN(c2nc(-c3ccc(C)cc3)no2)CC1
Z1185513515,CC(C)n1cnnc1CNC(=O)c1ccc2c(c1)CCCC2
Z1189116597,Cc1csc(C2(NS(=O)(=O)c3c(F)cccc3F)CCCC2)n1
Z1424479585,Cc1n[nH]c(C)c1CC(=O)N[C@@H]1CC(C)(C)Oc2ccccc21
Z1424479585,Cc1n[nH]c(C)c1CC(=O)N[C@H]1CC(C)(C)Oc2ccccc21
Z977589960,CCOC(=O)c1cccc(S(=O)(=O)N2CCC[C@H](NS(C)(=O)=O)C2)c1
Z977589960,CCOC(=O)c1cccc(S(=O)(=O)N2CCC[C@@H](NS(C)(=O)=O)C2)c1
Z1642315958,CN(CCN1CCCC1=O)C(=O)c1cccc2ncnn12
Z2143302943,C[NH+](C)CCN1C[C@H](C(=O)N2CCN(c3ccnc4ccccc34)CC2)CC1=O
Z2143302943,C[NH+](C)CCN1C[C@@H](C(=O)N2CCN(c3ccnc4ccccc34)CC2)CC1=O
Z2182128451,O=C(NCCc1c[nH]c2ccccc12)N1CCC[C@@H]1CN1CCOCC1
Z2182128451,O=C(NCCc1c[nH]c2ccccc12)N1CCC[C@H]1CN1CCOCC1
Z1407996780,O=C(c1ccc2nnnn2c1)N1CCC[C@@H]1Cc1ccccc1
Z1407996780,O=C(c1ccc2nnnn2c1)N1CCC[C@H]1Cc1ccccc1
Z1801620602,CC(C)n1ncc2c(=O)n(Cc3cccc(Cl)c3F)cnc21
Z1419138117,CCc1oc2ccccc2c1CN(C)C(=O)[C@@H]1CCCN1C(=O)NC(C)C
Z1419138117,CCc1oc2ccccc2c1CN(C)C(=O)[C@H]1CCCN1C(=O)NC(C)C
Z1369693708,CC1CC(NC(=O)Nc2cnc(C(C)(C)C)nc2)C1
Z1730342552,O=C([C@H](O)C1CCOCC1)N1CCC(c2nnc3n2CCCC3)CC1
Z1730342552,O=C([C@@H](O)C1CCOCC1)N1CCC(c2nnc3n2CCCC3)CC1
Z1445539515,O=C(NC[C@H](C(=O)[O-])c1ccccc1)c1ccnc(C2CC2)n1
Z1445539515,O=C(NC[C@@H](C(=O)[O-])c1ccccc1)c1ccnc(C2CC2)n1
Z1954677912,C[C@@H]1CN(C(=O)c2c(O)cccc2F)C[C@]2(CCOC2)O1
Z1954677912,C[C@H]1CN(C(=O)c2c(O)cccc2F)C[C@]2(CCOC2)O1
Z1954677912,C[C@@H]1CN(C(=O)c2c(O)cccc2F)C[C@@]2(CCOC2)O1
Z1954677912,C[C@H]1CN(C(=O)c2c(O)cccc2F)C[C@@]2(CCOC2)O1
Z1376165592,C[C@H](C(=O)N1CCS(=O)(=O)C2(CCCCC2)C1)n1nnc(-c2ccccc2)n1
Z1376165592,C[C@@H](C(=O)N1CCS(=O)(=O)C2(CCCCC2)C1)n1nnc(-c2ccccc2)n1
Z2295631115,Cc1cc2occ(C(=O)NC3CC([NH+](CC(=O)[O-])CC4CC4)C3)c2cc1C
Z2296019389,O=C(N[C@H](C(=O)[O-])c1ccc2c(c1)CCO2)c1noc2c1CCCC2
Z2296019389,O=C(N[C@@H](C(=O)[O-])c1ccc2c(c1)CCO2)c1noc2c1CCCC2
Z2328665175,COCCN(C(=O)[C@@H]1CC(C)(C)Oc2ccccc21)[C@@H]1CCS(=O)(=O)C1
Z2328665175,COCCN(C(=O)[C@H]1CC(C)(C)Oc2ccccc21)[C@@H]1CCS(=O)(=O)C1
Z2328665175,COCCN(C(=O)[C@@H]1CC(C)(C)Oc2ccccc21)[C@H]1CCS(=O)(=O)C1
Z2328665175,COCCN(C(=O)[C@H]1CC(C)(C)Oc2ccccc21)[C@H]1CCS(=O)(=O)C1
Z2361013980,CC[C@@H]1CCCC[C@@H]1NC(=O)N[C@@H]1CCC[C@H]([NH3+])C1
Z2361013980,CC[C@H]1CCCC[C@@H]1NC(=O)N[C@@H]1CCC[C@H]([NH3+])C1
Z2361013980,CC[C@@H]1CCCC[C@H]1NC(=O)N[C@@H]1CCC[C@H]([NH3+])C1
Z2361013980,CC[C@H]1CCCC[C@H]1NC(=O)N[C@@H]1CCC[C@H]([NH3+])C1
Z2361013980,CC[C@@H]1CCCC[C@@H]1NC(=O)N[C@H]1CCC[C@H]([NH3+])C1
Z2361013980,CC[C@H]1CCCC[C@@H]1NC(=O)N[C@H]1CCC[C@H]([NH3+])C1
Z2361013980,CC[C@@H]1CCCC[C@H]1NC(=O)N[C@H]1CCC[C@H]([NH3+])C1
Z2361013980,CC[C@H]1CCCC[C@H]1NC(=O)N[C@H]1CCC[C@H]([NH3+])C1
Z2361013980,CC[C@@H]1CCCC[C@@H]1NC(=O)N[C@@H]1CCC[C@@H]([NH3+])C1
Z2361013980,CC[C@H]1CCCC[C@@H]1NC(=O)N[C@@H]1CCC[C@@H]([NH3+])C1
Z2361013980,CC[C@@H]1CCCC[C@H]1NC(=O)N[C@@H]1CCC[C@@H]([NH3+])C1
Z2361013980,CC[C@H]1CCCC[C@H]1NC(=O)N[C@@H]1CCC[C@@H]([NH3+])C1
Z2361013980,CC[C@@H]1CCCC[C@@H]1NC(=O)N[C@H]1CCC[C@@H]([NH3+])C1
Z2361013980,CC[C@H]1CCCC[C@@H]1NC(=O)N[C@H]1CCC[C@@H]([NH3+])C1
Z2361013980,CC[C@@H]1CCCC[C@H]1NC(=O)N[C@H]1CCC[C@@H]([NH3+])C1
Z2361013980,CC[C@H]1CCCC[C@H]1NC(=O)N[C@H]1CCC[C@@H]([NH3+])C1
Z2482863459,O=C([O-])c1coc(C[NH+]2CC=C(c3ccc(F)cc3)CC2)n1
Z2505228299,c1cc(-c2nc(C3(c4ccncc4)CCC3)no2)ccn1
Z2621524725,COc1c(C)ccc(NC(=O)[C@H](C)n2cnc3c(N)ncnc32)c1C
Z2621524725,COc1c(C)ccc(NC(=O)[C@@H](C)n2cnc3c(N)ncnc32)c1C
Z2720183261,O=C1CCC[C@H](CC(=O)N2CCc3cccc(C(F)(F)F)c3C2)N1
Z2720183261,O=C1CCC[C@@H](CC(=O)N2CCc3cccc(C(F)(F)F)c3C2)N1
Z2737201308,O=C(NC[C@@H]1CCCO1)c1cc(N2CCOCC2)ncn1
Z2737201308,O=C(NC[C@H]1CCCO1)c1cc(N2CCOCC2)ncn1
Z2763079310,CC(C)(C)CCS(=O)(=O)Nc1ccc([C@@H]2C[C@@H]2C(=O)[O-])cc1
Z2763079310,CC(C)(C)CCS(=O)(=O)Nc1ccc([C@H]2C[C@@H]2C(=O)[O-])cc1
Z2763079310,CC(C)(C)CCS(=O)(=O)Nc1ccc([C@@H]2C[C@H]2C(=O)[O-])cc1
Z2763079310,CC(C)(C)CCS(=O)(=O)Nc1ccc([C@H]2C[C@H]2C(=O)[O-])cc1
Z2766241005,Cc1cc(C)n(CC(=O)NC[C@@H]2CC[C@H](c3ncn[nH]3)O2)n1
Z2766241005,Cc1cc(C)n(CC(=O)NC[C@H]2CC[C@H](c3ncn[nH]3)O2)n1
Z2766241005,Cc1cc(C)n(CC(=O)NC[C@@H]2CC[C@@H](c3ncn[nH]3)O2)n1
Z2766241005,Cc1cc(C)n(CC(=O)NC[C@H]2CC[C@@H](c3ncn[nH]3)O2)n1
Z2769377603,Cn1cc(CNc2cccc(CN3CCCC3=O)c2)c(-c2cc(F)ccc2F)n1
Z2936885323,C[C@H](Nc1cccc(Oc2ccccc2)c1)C1(O)CCOCC1
Z2936885323,C[C@@H](Nc1cccc(Oc2ccccc2)c1)C1(O)CCOCC1
Z2946318545,COc1ccc([C@H](C)NC(=O)Cn2nc(C)c3cccnc32)cc1F
Z2946318545,COc1ccc([C@@H](C)NC(=O)Cn2nc(C)c3cccnc32)cc1F
Z2949373355,O=C(c1cc(F)cc2ccoc12)N1CCC(N2CCNC2=O)CC1
Z3687017127,O=C(N[C@@H]1C[C@H](Cn2cccn2)C[C@@H]1O)c1cc2n(c1)CCCC2
Z3687017127,O=C(N[C@H]1C[C@H](Cn2cccn2)C[C@@H]1O)c1cc2n(c1)CCCC2
Z3687017127,O=C(N[C@@H]1C[C@@H](Cn2cccn2)C[C@@H]1O)c1cc2n(c1)CCCC2
Z3687017127,O=C(N[C@H]1C[C@@H](Cn2cccn2)C[C@@H]1O)c1cc2n(c1)CCCC2
Z3687017127,O=C(N[C@@H]1C[C@H](Cn2cccn2)C[C@H]1O)c1cc2n(c1)CCCC2
Z3687017127,O=C(N[C@H]1C[C@H](Cn2cccn2)C[C@H]1O)c1cc2n(c1)CCCC2
Z3687017127,O=C(N[C@@H]1C[C@@H](Cn2cccn2)C[C@H]1O)c1cc2n(c1)CCCC2
Z3687017127,O=C(N[C@H]1C[C@@H](Cn2cccn2)C[C@H]1O)c1cc2n(c1)CCCC2
Z2952469564,CC(C)C(C)(C)NC(=O)CN1Cc2c(cnn2-c2ccccc2)C1=O
Z2956464250,O=C(Nc1ccnc(N2CCCCC2)c1)N1CCCC1
Z2974308305,CCc1nc(CNC(=O)N[C@@H]2CCOC23CCCCC3)co1
Z2974308305,CCc1nc(CNC(=O)N[C@H]2CCOC23CCCCC3)co1
Z2983144229,Cn1nc(C2CC2)cc1S(=O)(=O)N1CCC[C@]1(C)C(=O)[O-]
Z2983144229,Cn1nc(C2CC2)cc1S(=O)(=O)N1CCC[C@@]1(C)C(=O)[O-]
Z2998007187,c1cc(-c2noc([C@]34CCCC[C@@H]3[NH2+]CC4)n2)co1
Z2998007187,c1cc(-c2noc([C@@]34CCCC[C@@H]3[NH2+]CC4)n2)co1
Z2998007187,c1cc(-c2noc([C@]34CCCC[C@H]3[NH2+]CC4)n2)co1
Z2998007187,c1cc(-c2noc([C@@]34CCCC[C@H]3[NH2+]CC4)n2)co1
Z3009187360,Cn1cc(C2=CCCN(S(=O)(=O)c3ccccn3)C2)cn1
Z3019945516,COCCn1cc(NC(=O)[C@@H]2NCCOc3ccccc32)cn1
Z3019945516,COCCn1cc(NC(=O)[C@H]2NCCOc3ccccc32)cn1
Z3026725072,COC(=O)c1nc(CCNC(=O)[C@H](C)C2CC2)sc1C
Z3026725072,COC(=O)c1nc(CCNC(=O)[C@@H](C)C2CC2)sc1C
Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@@H]1C[C@@H]2OCC[C@@H]2N1
Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@H]1C[C@@H]2OCC[C@@H]2N1
Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@@H]1C[C@H]2OCC[C@@H]2N1
Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@H]1C[C@H]2OCC[C@@H]2N1
Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@@H]1C[C@@H]2OCC[C@H]2N1
Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@H]1C[C@@H]2OCC[C@H]2N1
Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@@H]1C[C@H]2OCC[C@H]2N1
Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@H]1C[C@H]2OCC[C@H]2N1
Z3050573067,CCc1cnccc1CNC(=O)[C@@H]1C[C@H](O)CN1C(=O)Cc1ccccc1F
Z3050573067,CCc1cnccc1CNC(=O)[C@H]1C[C@H](O)CN1C(=O)Cc1ccccc1F
Z3050573067,CCc1cnccc1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)Cc1ccccc1F
Z3050573067,CCc1cnccc1CNC(=O)[C@H]1C[C@@H](O)CN1C(=O)Cc1ccccc1F
Z3091731832,CCC(CC)(CNC(=O)C1(Cc2cnn[nH]2)CCC1)OC
Z3603665596,Cc1cnccc1CCNC(=O)Nc1cccc(-c2[nH]nc3c2COCC3)c1
Z3686212555,O=C(N[C@@H]1C[C@H](Cn2cc(Cl)cn2)C[C@@H]1O)N1CCC1
Z3686212555,O=C(N[C@H]1C[C@H](Cn2cc(Cl)cn2)C[C@@H]1O)N1CCC1
Z3686212555,O=C(N[C@@H]1C[C@@H](Cn2cc(Cl)cn2)C[C@@H]1O)N1CCC1
Z3686212555,O=C(N[C@H]1C[C@@H](Cn2cc(Cl)cn2)C[C@@H]1O)N1CCC1
Z3686212555,O=C(N[C@@H]1C[C@H](Cn2cc(Cl)cn2)C[C@H]1O)N1CCC1
Z3686212555,O=C(N[C@H]1C[C@H](Cn2cc(Cl)cn2)C[C@H]1O)N1CCC1
Z3686212555,O=C(N[C@@H]1C[C@@H](Cn2cc(Cl)cn2)C[C@H]1O)N1CCC1
Z3686212555,O=C(N[C@H]1C[C@@H](Cn2cc(Cl)cn2)C[C@H]1O)N1CCC1
Z4509791394,O=C(C[NH+]1CC[C@H](OCc2ccccc2)C1)Nc1cccc(-c2nn[n-]n2)c1
Z4509791394,O=C(C[NH+]1CC[C@@H](OCc2ccccc2)C1)Nc1cccc(-c2nn[n-]n2)c1
Z2049906506,O=C([O-])CNS(=O)(=O)c1cc(Cl)ccc1F
Z336030122,O=C(c1cccn1Cc1ccccc1)N1CC[NH2+]CC1
Z1348371267,N#Cc1ccc(NCc2cccc(Br)c2)cn1
Z1259187760,NC(=O)CCNC(=O)c1ccc2nc(N)sc2c1
Z1620911249,COc1cc(C)nc(N2CCC[C@H](C(=O)[O-])C2)n1
Z1620911249,COc1cc(C)nc(N2CCC[C@@H](C(=O)[O-])C2)n1
Z3331639856,COC1(CC(=O)Nc2cccc(C[NH3+])c2)CCC1
Z240131024,CC(C)(C)CC(=O)N1Cc2ccccc2C[C@@H]1C(=O)[O-]
Z240131024,CC(C)(C)CC(=O)N1Cc2ccccc2C[C@H]1C(=O)[O-]
Z320987710,CC(=O)N1CCN(C(=O)[C@H]([NH3+])Cc2ccccc2)CC1
Z320987710,CC(=O)N1CCN(C(=O)[C@@H]([NH3+])Cc2ccccc2)CC1
Z818849356,O=C([O-])c1ccc(CNC(=O)N2CCC[C@H](O)C2)cc1
Z818849356,O=C([O-])c1ccc(CNC(=O)N2CCC[C@@H](O)C2)cc1
Z316143414,Cc1cc(C)n2ncc(C(=O)Nc3ccccc3)c2n1
Z45611913,CC(=O)Nc1ccc(NS(=O)(=O)c2ccccc2)cc1
Z1672586152,Cn1nccc1S(=O)(=O)Nc1ccc(Cl)cc1C(=O)[O-]
Z963584658,Cc1n[nH]cc1CNC(=O)N1CCCC[C@@H]1CCC(=O)[O-]
Z963584658,Cc1n[nH]cc1CNC(=O)N1CCCC[C@H]1CCC(=O)[O-]
Z1095362252,[NH3+][C@H](C(=O)N1CCCc2ccccc2C1)c1ccccc1
Z1095362252,[NH3+][C@@H](C(=O)N1CCCc2ccccc2C1)c1ccccc1
Z1779563688,Cn1cc(N2CC[C@H]([NH+]3CC[C@H](O)C(C)(C)C3)C2=O)cn1
